Date,TXN_50_sma,TXN_100_sma,TXN_200_sma,AMAT_50_sma,AMAT_100_sma,AMAT_200_sma,COUR_50_sma,COUR_100_sma,COUR_200_sma,GNRC_50_sma,GNRC_100_sma,GNRC_200_sma,IDCC_50_sma,IDCC_100_sma,IDCC_200_sma,LLY_50_sma,LLY_100_sma,LLY_200_sma,NICE_50_sma,NICE_100_sma,NICE_200_sma,NOK_50_sma,NOK_100_sma,NOK_200_sma,WFC_50_sma,WFC_100_sma,WFC_200_sma,REGN_50_sma,REGN_100_sma,REGN_200_sma,AMD_50_sma,AMD_100_sma,AMD_200_sma,GRAL_50_sma,GRAL_100_sma,GRAL_200_sma,KLAC_50_sma,KLAC_100_sma,KLAC_200_sma
2025-05-01 00:00:00-04:00,172.41734466552734,179.03856307983398,188.5344792175293,149.31462265014648,161.8017208099365,176.43471744537354,7.320399980545044,7.8736999988555905,7.819649987220764,124.27079956054688,140.45529968261718,151.04384994506836,205.9310791015625,198.3612141418457,173.10740943908692,831.5335473632813,814.4872735595703,840.2850775146485,150.7125991821289,161.913299407959,168.04319953918457,5.041745519638061,4.778207459449768,4.47320890545845,69.84282829284668,71.954831199646,66.04890340805053,636.1649633789062,671.2639874267578,839.8033673095703,98.9015998840332,109.84839981079102,129.47500038146973,31.4363000869751,28.4093000793457,21.703900022506716,684.870244140625,690.3609454345703,708.9498104858399
2025-05-02 00:00:00-04:00,171.6628515625,178.7841354370117,188.35337272644043,148.897608795166,161.6368431854248,175.99032344818116,7.325999994277954,7.875100002288819,7.824499988555909,123.79059936523437,139.80109970092772,150.82049995422364,205.8241061401367,198.55050872802735,173.55180553436279,830.5455725097656,814.4814898681641,839.7187567138672,150.78859924316407,161.58069946289064,167.9214995574951,5.043132791519165,4.785925846099854,4.479474105834961,69.7467554473877,71.95982257843018,66.12175985336303,634.3594299316406,669.6533215332031,837.367092590332,98.59419998168946,109.42279983520508,129.08125038146972,31.19660015106201,28.542950096130372,21.785525026321412,683.31962890625,690.9295599365234,708.1362896728516
2025-05-05 00:00:00-04:00,170.90542694091798,178.50772491455078,188.173279876709,148.55119400024415,161.45722999572754,175.67113040924073,7.337400007247925,7.8786000061035155,7.829499990940094,123.36179946899414,139.1748996734619,150.6128999710083,205.8663818359375,198.72160934448243,174.00475902557372,829.5033093261719,814.4432916259766,839.3204837036133,150.84099914550782,161.26269943237304,167.80759956359864,5.045430974960327,4.794293222427368,4.485622376203537,69.67415367126465,71.95868045806884,66.19159355163575,632.4272839355468,667.921664428711,834.9674041748046,98.38919998168946,109.04279983520507,128.78705039978027,31.06720012664795,28.66935007095337,21.857725019454957,682.1362768554687,691.3925567626953,707.7216903686524
2025-05-06 00:00:00-04:00,170.14638916015625,178.21456970214842,187.97871643066406,148.24127487182616,161.27340202331544,175.3560464859009,7.349400014877319,7.879800004959106,7.837299993038178,122.86819961547852,138.54329963684083,150.39679996490477,205.97234985351562,198.94529937744142,174.46724395751954,827.3820568847656,814.1730706787109,838.9725079345703,150.7591989135742,160.96729934692382,167.7013995361328,5.048921890258789,4.80128577709198,4.493227694034577,69.59976188659668,71.97078174591064,66.26774137496949,629.3372497558594,665.6403479003907,832.4342947387695,98.19940002441406,108.72029991149903,128.50130039215088,30.80440013885498,28.772750072479248,21.933925018310546,680.9760693359375,691.6770745849609,707.2116021728516
2025-05-07 00:00:00-04:00,169.47642272949219,177.99059982299804,187.83553810119628,148.0472267150879,161.15400611877442,175.0914273452759,7.362400026321411,7.882500009536743,7.845249996185303,122.41359970092773,137.99029960632325,150.19459995269776,206.04929595947266,199.1442269897461,174.9243970489502,824.8855749511719,813.9586669921875,838.5899572753906,150.93679901123048,160.75709930419922,167.61909957885743,5.0512291622161865,4.808578329086304,4.500837613344192,69.54366950988769,71.98554042816163,66.34244619369507,626.0912463378907,663.4778344726562,829.931467590332,98.12740005493164,108.44649993896485,128.24520038604737,30.6364001083374,28.914800071716307,22.02457501411438,680.3651403808594,692.2150463867188,706.8974053955078
2025-05-08 00:00:00-04:00,168.85796203613282,177.7601692199707,187.66367599487305,147.7977360534668,161.0070565032959,174.76232372283937,7.3786000156402585,7.887100009918213,7.853449995517731,122.04259963989257,137.47839958190917,149.99864994049074,206.11005767822266,199.33158813476564,175.37334705352782,821.6210656738281,813.5274462890625,838.0391040039062,151.31439910888673,160.5625993347168,167.5307996368408,5.054720077514649,4.8154724597930905,4.507861340045929,69.48121208190918,72.00604549407959,66.41823686599732,622.9105444335937,661.2377642822265,827.3318222045898,98.0666000366211,108.16199996948242,127.97435039520263,30.48100009918213,29.071200065612793,22.12442501068115,679.6630297851563,692.7732257080078,706.3953649902344
2025-05-09 00:00:00-04:00,168.50972717285157,177.59594009399413,187.56183242797852,147.77719467163087,160.87661293029785,174.45019672393798,7.398200016021729,7.894100008010864,7.860749995708465,121.7395994567871,136.95309959411622,149.81399990081786,206.16423950195312,199.50343505859374,175.82185054779052,818.2162451171876,813.0640563964844,837.3428424072266,151.74299896240234,160.2834992980957,167.43289962768554,5.060798263549804,4.822769737243652,4.515175288915634,69.40617317199707,72.0298677444458,66.48913976669311,619.4157067871093,659.1185052490234,824.7035293579102,98.13319992065429,107.88439987182618,127.7185503768921,30.399300117492675,29.215400066375732,22.22377501487732,679.7037329101563,693.3324523925781,705.8918646240235
2025-05-12 00:00:00-04:00,168.36868560791015,177.58299209594728,187.53508735656737,147.97503189086913,160.86693214416505,174.26478031158447,7.418800010681152,7.901000003814698,7.869399995803833,121.56079956054687,136.55269958496095,149.68974990844725,206.25565521240233,199.74599868774413,176.30831665039062,814.9217980957031,812.7427917480469,836.8427896118164,152.23939910888672,160.05679931640626,167.3481996154785,5.06967098236084,4.830674877166748,4.52323477268219,69.34591987609863,72.08155277252197,66.57331565856934,616.9571398925781,657.5734741210938,822.2877560424805,98.29839996337891,107.6964998626709,127.53600036621094,30.34790012359619,29.35370008468628,22.329075021743776,680.7338525390625,694.4116882324219,705.9410610961914
2025-05-13 00:00:00-04:00,168.2777734375,177.60020874023436,187.51843132019042,148.39184646606446,160.9069115447998,174.1253454208374,7.447200012207031,7.904700002670288,7.877799997329712,121.524599609375,136.17169967651367,149.57119995117188,206.55013763427735,200.0127980041504,176.82403968811036,811.2561120605469,812.4274407958984,836.487419128418,152.76339935302735,159.86199935913086,167.27329963684082,5.073981885910034,4.838478450775146,4.530412110090256,69.33352577209473,72.1290970993042,66.66177206039428,614.7462060546875,656.077886352539,819.8480392456055,98.5829998779297,107.55419982910156,127.40670032501221,30.479100074768066,29.555200080871582,22.464300017356873,682.8238208007813,695.8207836914063,706.1321072387695
2025-05-14 00:00:00-04:00,168.16073760986328,177.6220147705078,187.47396492004395,148.81604049682616,160.94870735168456,173.97088901519774,7.471400003433228,7.905599994659424,7.868899993896484,121.54039947509766,135.80569961547852,149.41659996032715,206.7948159790039,200.23204315185546,177.3088821411133,807.3541101074219,811.8114990234375,836.0621478271485,153.26019958496093,159.65789947509765,167.21564964294433,5.079069156646728,4.84528359413147,4.537090564966202,69.40112464904786,72.19112049102783,66.74830945968628,612.6666784667968,654.4033569335937,817.3223425292969,98.92239990234376,107.48119987487793,127.2953503036499,30.306200065612792,29.647900066375733,22.547150015830994,684.9387292480469,697.3331024169922,706.2467764282227
